datetime,lobby,match,team,ign,playfabid,placement,kills,damage,revives,deaths,damagetaken,date,is_fun_match,playfabid2,firstkill,BuffBanana_count,BuffBanana_mintime,BuffBanana_maxtime,BuffBanana_avgtime,Firearm_damage,Firearm_shotsfired,Firearm_shotshit,Firearm_headshots,Firearm_onehandfired,Firearm_onehandhit,Firearm_twohandfired,Firearm_twohandhit,Firearm_mindist,Firearm_maxdist,Firearm_avgdist,FirearmAssaultAKM_damage,FirearmAssaultAKM_shotsfired,FirearmAssaultAKM_shotshit,FirearmAssaultAKM_headshots,FirearmAssaultAKM_onehandfired,FirearmAssaultAKM_onehandhit,FirearmAssaultAKM_twohandfired,FirearmAssaultAKM_twohandhit,FirearmAssaultAKM_mindist,FirearmAssaultAKM_maxdist,FirearmAssaultAKM_avgdist,FirearmAssaultCX4_damage,FirearmAssaultCX4_shotsfired,FirearmAssaultCX4_shotshit,FirearmAssaultCX4_headshots,FirearmAssaultCX4_onehandfired,FirearmAssaultCX4_onehandhit,FirearmAssaultCX4_twohandfired,FirearmAssaultCX4_twohandhit,FirearmAssaultCX4_mindist,FirearmAssaultCX4_maxdist,FirearmAssaultCX4_avgdist,FirearmAssaultFAL_damage,FirearmAssaultFAL_shotsfired,FirearmAssaultFAL_shotshit,FirearmAssaultFAL_headshots,FirearmAssaultFAL_onehandfired,FirearmAssaultFAL_onehandhit,FirearmAssaultFAL_twohandfired,FirearmAssaultFAL_twohandhit,FirearmAssaultFAL_mindist,FirearmAssaultFAL_maxdist,FirearmAssaultFAL_avgdist,FirearmAssaultM60_damage,FirearmAssaultM60_shotsfired,FirearmAssaultM60_shotshit,FirearmAssaultM60_headshots,FirearmAssaultM60_onehandfired,FirearmAssaultM60_onehandhit,FirearmAssaultM60_twohandfired,FirearmAssaultM60_twohandhit,FirearmAssaultM60_mindist,FirearmAssaultM60_maxdist,FirearmAssaultM60_avgdist,FirearmAssaultMG338_damage,FirearmAssaultMG338_shotsfired,FirearmAssaultMG338_shotshit,FirearmAssaultMG338_headshots,FirearmAssaultMG338_onehandfired,FirearmAssaultMG338_onehandhit,FirearmAssaultMG338_twohandfired,FirearmAssaultMG338_twohandhit,FirearmAssaultMG338_mindist,FirearmAssaultMG338_maxdist,FirearmAssaultMG338_avgdist,FirearmAssaultMK18_damage,FirearmAssaultMK18_shotsfired,FirearmAssaultMK18_shotshit,FirearmAssaultMK18_headshots,FirearmAssaultMK18_onehandfired,FirearmAssaultMK18_onehandhit,FirearmAssaultMK18_twohandfired,FirearmAssaultMK18_twohandhit,FirearmAssaultMK18_mindist,FirearmAssaultMK18_maxdist,FirearmAssaultMK18_avgdist,FirearmAssaultRFB_damage,FirearmAssaultRFB_shotsfired,FirearmAssaultRFB_shotshit,FirearmAssaultRFB_headshots,FirearmAssaultRFB_onehandfired,FirearmAssaultRFB_onehandhit,FirearmAssaultRFB_twohandfired,FirearmAssaultRFB_twohandhit,FirearmAssaultRFB_mindist,FirearmAssaultRFB_maxdist,FirearmAssaultRFB_avgdist,FirearmPistol1911_damage,FirearmPistol1911_shotsfired,FirearmPistol1911_shotshit,FirearmPistol1911_headshots,FirearmPistol1911_onehandfired,FirearmPistol1911_onehandhit,FirearmPistol1911_twohandfired,FirearmPistol1911_twohandhit,FirearmPistol1911_mindist,FirearmPistol1911_maxdist,FirearmPistol1911_avgdist,FirearmPistol357_damage,FirearmPistol357_shotsfired,FirearmPistol357_shotshit,FirearmPistol357_headshots,FirearmPistol357_onehandfired,FirearmPistol357_onehandhit,FirearmPistol357_twohandfired,FirearmPistol357_twohandhit,FirearmPistol357_mindist,FirearmPistol357_maxdist,FirearmPistol357_avgdist,FirearmPistolPx4_damage,FirearmPistolPx4_shotsfired,FirearmPistolPx4_shotshit,FirearmPistolPx4_headshots,FirearmPistolPx4_onehandfired,FirearmPistolPx4_onehandhit,FirearmPistolPx4_twohandfired,FirearmPistolPx4_twohandhit,FirearmPistolPx4_mindist,FirearmPistolPx4_maxdist,FirearmPistolPx4_avgdist,FirearmPistolTec9_damage,FirearmPistolTec9_shotsfired,FirearmPistolTec9_shotshit,FirearmPistolTec9_headshots,FirearmPistolTec9_onehandfired,FirearmPistolTec9_onehandhit,FirearmPistolTec9_twohandfired,FirearmPistolTec9_twohandhit,FirearmPistolTec9_mindist,FirearmPistolTec9_maxdist,FirearmPistolTec9_avgdist,FirearmRocketLauncherSMAW_damage,FirearmRocketLauncherSMAW_shotsfired,FirearmRocketLauncherSMAW_shotshit,FirearmRocketLauncherSMAW_headshots,FirearmRocketLauncherSMAW_onehandfired,FirearmRocketLauncherSMAW_onehandhit,FirearmRocketLauncherSMAW_twohandfired,FirearmRocketLauncherSMAW_twohandhit,FirearmRocketLauncherSMAW_mindist,FirearmRocketLauncherSMAW_maxdist,FirearmRocketLauncherSMAW_avgdist,FirearmSMGMP5_damage,FirearmSMGMP5_shotsfired,FirearmSMGMP5_shotshit,FirearmSMGMP5_headshots,FirearmSMGMP5_onehandfired,FirearmSMGMP5_onehandhit,FirearmSMGMP5_twohandfired,FirearmSMGMP5_twohandhit,FirearmSMGMP5_mindist,FirearmSMGMP5_maxdist,FirearmSMGMP5_avgdist,FirearmSMGMP9_damage,FirearmSMGMP9_shotsfired,FirearmSMGMP9_shotshit,FirearmSMGMP9_headshots,FirearmSMGMP9_onehandfired,FirearmSMGMP9_onehandhit,FirearmSMGMP9_twohandfired,FirearmSMGMP9_twohandhit,FirearmSMGMP9_mindist,FirearmSMGMP9_maxdist,FirearmSMGMP9_avgdist,FirearmSMGP90_damage,FirearmSMGP90_shotsfired,FirearmSMGP90_shotshit,FirearmSMGP90_headshots,FirearmSMGP90_onehandfired,FirearmSMGP90_onehandhit,FirearmSMGP90_twohandfired,FirearmSMGP90_twohandhit,FirearmSMGP90_mindist,FirearmSMGP90_maxdist,FirearmSMGP90_avgdist,FirearmSMGUMP_damage,FirearmSMGUMP_shotsfired,FirearmSMGUMP_shotshit,FirearmSMGUMP_headshots,FirearmSMGUMP_onehandfired,FirearmSMGUMP_onehandhit,FirearmSMGUMP_twohandfired,FirearmSMGUMP_twohandhit,FirearmSMGUMP_mindist,FirearmSMGUMP_maxdist,FirearmSMGUMP_avgdist,FirearmSMGUzi_damage,FirearmSMGUzi_shotsfired,FirearmSMGUzi_shotshit,FirearmSMGUzi_headshots,FirearmSMGUzi_onehandfired,FirearmSMGUzi_onehandhit,FirearmSMGUzi_twohandfired,FirearmSMGUzi_twohandhit,FirearmSMGUzi_mindist,FirearmSMGUzi_maxdist,FirearmSMGUzi_avgdist,FirearmShotgunDT11_damage,FirearmShotgunDT11_shotsfired,FirearmShotgunDT11_shotshit,FirearmShotgunDT11_headshots,FirearmShotgunDT11_onehandfired,FirearmShotgunDT11_onehandhit,FirearmShotgunDT11_twohandfired,FirearmShotgunDT11_twohandhit,FirearmShotgunDT11_mindist,FirearmShotgunDT11_maxdist,FirearmShotgunDT11_avgdist,FirearmShotgunM1014_damage,FirearmShotgunM1014_shotsfired,FirearmShotgunM1014_shotshit,FirearmShotgunM1014_headshots,FirearmShotgunM1014_onehandfired,FirearmShotgunM1014_onehandhit,FirearmShotgunM1014_twohandfired,FirearmShotgunM1014_twohandhit,FirearmShotgunM1014_mindist,FirearmShotgunM1014_maxdist,FirearmShotgunM1014_avgdist,FirearmShotgunM590_damage,FirearmShotgunM590_shotsfired,FirearmShotgunM590_shotshit,FirearmShotgunM590_headshots,FirearmShotgunM590_onehandfired,FirearmShotgunM590_onehandhit,FirearmShotgunM590_twohandfired,FirearmShotgunM590_twohandhit,FirearmShotgunM590_mindist,FirearmShotgunM590_maxdist,FirearmShotgunM590_avgdist,FirearmShotgunMatador_damage,FirearmShotgunMatador_shotsfired,FirearmShotgunMatador_shotshit,FirearmShotgunMatador_headshots,FirearmShotgunMatador_onehandfired,FirearmShotgunMatador_onehandhit,FirearmShotgunMatador_twohandfired,FirearmShotgunMatador_twohandhit,FirearmShotgunMatador_mindist,FirearmShotgunMatador_maxdist,FirearmShotgunMatador_avgdist,FirearmSniperAWP_damage,FirearmSniperAWP_shotsfired,FirearmSniperAWP_shotshit,FirearmSniperAWP_headshots,FirearmSniperAWP_onehandfired,FirearmSniperAWP_onehandhit,FirearmSniperAWP_twohandfired,FirearmSniperAWP_twohandhit,FirearmSniperAWP_mindist,FirearmSniperAWP_maxdist,FirearmSniperAWP_avgdist,FirearmSniperMK12_damage,FirearmSniperMK12_shotsfired,FirearmSniperMK12_shotshit,FirearmSniperMK12_headshots,FirearmSniperMK12_onehandfired,FirearmSniperMK12_onehandhit,FirearmSniperMK12_twohandfired,FirearmSniperMK12_twohandhit,FirearmSniperMK12_mindist,FirearmSniperMK12_maxdist,FirearmSniperMK12_avgdist,FirearmSniperSako85_damage,FirearmSniperSako85_shotsfired,FirearmSniperSako85_shotshit,FirearmSniperSako85_headshots,FirearmSniperSako85_onehandfired,FirearmSniperSako85_onehandhit,FirearmSniperSako85_twohandfired,FirearmSniperSako85_twohandhit,FirearmSniperSako85_mindist,FirearmSniperSako85_maxdist,FirearmSniperSako85_avgdist,
2023/11/27 20:40:45,F7C48I,6,I,darthshay,825750ED2DA47D06,7,0,301,0,2,359,2023-11-27,0,825750ED2DA47D06,,0,,,,233,129,21,,129,21,,,0.300228379,37.08207219,15.70787117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,27,4,,27,4,,,4.775527888,37.08207219,24.41361522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,102,17,,102,17,,,0.300228379,25.31141022,13.65946081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:40:45,F7C48I,6,I,TOTALS,,7,2,1037,1,4,1153,2023-11-27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:40:45,F7C48I,6,J,Valkyrie.NB,30E0B2C271F802DD,5,0,51,0,2,320,2023-11-27,0,30E0B2C271F802DD,,,,,,51,44,3,,27,1,17,2,5.815130208,70.36939713,48.67255772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,17,2,,,,17,2,69.83314582,70.36939713,70.10127148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,27,1,,27,1,,,5.815130208,5.815130208,5.815130208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:40:45,F7C48I,6,J,Kluttzy.NB,2E857F5A60C248D0,5,1,226,0,3,409,2023-11-27,0,2E857F5A60C248D0,2,0,,,,226,30,12,1,14,5,16,7,6.984422084,94.71069996,34.12450478,100,7,5,,,,7,5,6.984422084,13.75874586,10.12150446,95,14,5,,14,5,,,33.84477744,34.53549562,34.00531871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,9,2,1,,,9,2,94.14924155,94.71069996,94.42997076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:40:45,F7C48I,6,J,Winner54.NB,31A0F9CC0262311E,5,3,773,3,1,658,2023-11-27,0,31A0F9CC0262311E,12,2,1.039,4.863,2.951,773,128,13,1,88,10,40,3,0.461533528,45.02079263,16.33095822,123,62,6,1,22,3,40,3,27.79149555,45.02079263,32.56794851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,64,50,,64,7,,,0.461533528,4.932486854,2.380773438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:40:45,F7C48I,6,J,TOTALS,,5,4,1050,3,6,1387,2023-11-27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,A,SAO’s worst player,80A2C18B4B098566,3,2,529,8,1,418,2023-11-27,0,80A2C18B4B098566,24,1,1.099,1.099,1.099,529,400,55,2,304,40,96,15,5.428933825,52.14671631,33.12065607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,173,32,2,77,17,96,15,5.428933825,52.14671631,35.54480112,159,227,23,,227,23,,,23.33215383,36.27180517,29.74793252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,A,SAO_MilliJay_Green,695BDB5EC2823F21,3,1,233,0,4,732,2023-11-27,0,695BDB5EC2823F21,22,1,1.218,1.218,1.218,233,72,13,3,1,,71,13,8.8386179,24.26430818,15.96931027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,29,4,1,,,29,4,8.8386179,24.26430818,12.86085776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,43,9,2,1,,42,9,17.21122495,17.45251601,17.35084471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,A,okkck,DEBC974F6F52CCCC,3,2,833,0,6,907,2023-11-27,0,DEBC974F6F52CCCC,11,2,0.488,1.51,0.999,768,180,32,5,127,22,53,10,1.545026101,33.83711723,11.6825065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,25,6,3,12,6,13,,1.545026101,4.62540784,2.605705208,,,,,,,,,,,,446,107,24,2,67,14,40,10,9.062980978,33.83711723,14.71433939,,,,,,,,,,,,169,48,13,,48,2,,,2.316002663,2.745828882,0.685076306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,A,TOTALS,,3,5,1595,8,11,2057,2023-11-27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,B,GO_STOOOBE,121559C6C39206B5,7,0,132,0,1,279,2023-11-27,0,121559C6C39206B5,,0,,,,132,53,7,1,26,6,27,1,11.37681127,121.4637806,27.24354276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,27,1,,,,27,1,121.4637806,121.4637806,121.4637806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,25,6,1,25,6,,,11.37681127,11.87461572,11.54016978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,B,JessHawk3,557FF72C377D8A4D,7,0,138,0,1,186,2023-11-27,0,557FF72C377D8A4D,,,,,,138,28,7,,28,7,,,0.74041678,3.945441329,2.166374381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,28,23,,28,7,,,0.74041678,3.945441329,1.664675799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,B,GO~SHoVVTiMeX,3570FF8FBC6530D4,7,0,125,0,1,195,2023-11-27,0,3570FF8FBC6530D4,,1,0.774,0.774,0.774,84,30,6,,,,30,6,80.13638844,84.51287767,82.79027357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,30,6,,,,30,6,80.13638844,84.51287767,82.79027357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,B,TOTALS,,7,0,395,0,3,660,2023-11-27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,C,hiiragiT,92A5F46BE5AE1EA0,1,4,801,2,2,673,2023-11-27,0,92A5F46BE5AE1EA0,27,2,0.678,0.842,0.76,801,146,10,,146,10,,,0.670019043,9.816769259,4.973726216,,18,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,128,65,,128,10,,,0.670019043,9.816769259,1.318475465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,C,cherryyuiyui_L.L.L,2B9F0C068AE2B6C0,1,2,445,1,1,661,2023-11-27,0,2B9F0C068AE2B6C0,17,1,1.845,1.845,1.845,494,185,36,2,171,35,14,1,0.516111637,54.54606873,13.09433274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,106,14,2,92,13,14,1,8.508293757,54.54606873,27.19084585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,5,1,,5,1,,,0.516111637,0.516111637,0.516111637,,,,,,,,,,,,,,,,,,,,,,,180,74,21,,74,21,,,2.378469565,10.04924039,4.295620247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,C,Eric_NS.JP,AF9AABFC15405827,1,1,173,0,1,403,2023-11-27,0,AF9AABFC15405827,38,2,1.063,1.982,1.5225,173,90,9,4,79,9,11,,0.623520973,13.74505107,4.192546598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,69,63,8,4,63,8,,,0.623520973,13.74505107,4.318346136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,16,8,,16,1,,,3.186150294,3.186150294,0.398268787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,C,TOTALS,,1,7,1419,3,4,1737,2023-11-27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,D,GO_SHARK,E15CAAD0003430E3,5,2,483,0,2,480,2023-11-27,0,E15CAAD0003430E3,15,1,0.92,0.92,0.92,483,85,12,2,85,12,,,1.686804275,76.45832744,53.10779545,,,,,,,,,,,,,,,,,,,,,,,275,53,9,2,53,9,,,61.12941629,76.45832744,69.60370906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,32,16,,32,3,,,1.686804275,4.594321172,1.270161177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,D,AllTheBaconAndEGGz,E4CB0E373C7F2860,5,0,192,1,1,202,2023-11-27,0,E4CB0E373C7F2860,,0,,,,192,140,15,1,49,12,91,3,30.60386505,86.68348375,43.37945446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,140,15,1,49,12,91,3,30.60386505,86.68348375,43.37945446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,D,GO_DocButler,E40FBC5F7C9F0DEC,5,2,320,0,1,344,2023-11-27,0,E40FBC5F7C9F0DEC,21,1,1.52,1.52,1.52,280,145,17,3,33,3,112,14,0.04975786,89.19772205,42.63845171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,113,15,2,6,1,107,14,21.01374813,89.19772205,47.71357706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,32,2,1,27,2,5,,0.04975786,9.100265344,4.575011602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,D,TOTALS,,5,4,995,1,4,1026,2023-11-27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/27 20:42:55,OACII3,4,E,VIPxGlocknheels,C12AACEAC9CE276,2,1,310,0,4,708,2023-11-27,0,C12AACEAC9CE276,4,1,1.426,1.426,1.426,310,112,27,2,23,2,89,25,22.41664102,70.09507811,35.52047523,,10,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,13,2,,13,2,,,43.0587849,44.22762424,43.64320457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,35,13,2,,,35,13,22.41664102,70.09507811,41.69431874,114,54,12,,,,54,12,23.93914988,29.89720503,27.47835653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
